id,type,size,r,g,b,color_type
348,3,0.41642674803733826,0.996078431372549,0.7137254901960784,0.0,1
349,3,0.274436891078949,0.9176470588235294,0.596078431372549,0.7176470588235294,1
350,3,0.19682198762893677,0.0,0.5803921568627451,0.23529411764705882,1
351,3,0.11628717929124832,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
352,3,0.4056685268878937,0.30196078431372547,0.14901960784313725,0.11764705882352941,1
353,3,0.19312447309494019,0.9725490196078431,0.9725490196078431,0.9725490196078431,1
354,3,0.29384374618530273,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
355,3,0.4547935426235199,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
356,3,0.20948323607444763,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
357,3,0.38155603408813477,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
358,3,0.29857662320137024,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
359,3,0.3322359621524811,0.9176470588235294,0.596078431372549,0.7176470588235294,1
360,3,0.3325101435184479,0.0,0.5803921568627451,0.23529411764705882,1
361,3,0.3796171247959137,0.996078431372549,0.7137254901960784,0.0,1
362,3,0.11950934678316116,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
363,3,0.11808978766202927,0.5019607843137255,0.5019607843137255,0.5019607843137255,1
364,3,0.4498400390148163,0.9176470588235294,0.596078431372549,0.7176470588235294,1
365,3,0.15821141004562378,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
366,3,0.4037702977657318,0.5176470588235295,0.12549019607843137,0.2235294117647059,0
367,3,0.4607965350151062,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
368,3,0.30988696217536926,0.6980392156862745,0.7019607843137254,0,0
369,3,0.30252134799957275,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
370,3,0.46679428219795227,0.9176470588235294,0.592156862745098,0,0
371,3,0.35056284070014954,0.9176470588235294,0.596078431372549,0.7176470588235294,1
372,3,0.3657150864601135,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
373,3,0.28841841220855713,0.5019607843137255,0.5019607843137255,0.5019607843137255,1
374,3,0.2784923315048218,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
375,3,0.4370058476924896,0.996078431372549,0.7137254901960784,0.0,1
376,3,0.17030242085456848,0.6980392156862745,0.7019607843137254,0,0
377,3,0.4287171959877014,0.0784313725490196,0.0784313725490196,0.0784313725490196,1
378,3,0.4031991958618164,0.9725490196078431,0.9725490196078431,0.9725490196078431,1
379,3,0.41063347458839417,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
380,3,0.42791834473609924,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
381,3,0.4263843894004822,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
382,3,0.2812553942203522,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
383,3,0.31700608134269714,0.6980392156862745,0.7019607843137254,0,0
384,3,0.10100465267896652,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
385,3,0.18186606466770172,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
386,3,0.1918000876903534,0.9176470588235294,0.592156862745098,0,0
387,3,0.1785598248243332,0.5176470588235295,0.12549019607843137,0.2235294117647059,0
388,3,0.45915064215660095,0.0784313725490196,0.0784313725490196,0.0784313725490196,1
389,3,0.23258374631404877,0.0784313725490196,0.0784313725490196,0.0784313725490196,1
390,3,0.285026490688324,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
391,3,0.36508920788764954,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
392,3,0.30989229679107666,0.43529411764705883,0.34509803921568627,0.08235294117647059,0
393,3,0.22813938558101654,0.6980392156862745,0.7019607843137254,0,0
394,3,0.3168380558490753,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
395,3,0.4577222168445587,0.9176470588235294,0.592156862745098,0,0
396,3,0.4381108582019806,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
397,3,0.4546787142753601,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
398,3,0.20718859136104584,0.9725490196078431,0.9725490196078431,0.9725490196078431,1
399,3,0.22881010174751282,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
400,3,0.17500901222229004,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
401,4,0.39693596959114075,0.996078431372549,0.7137254901960784,0.0,1
402,4,0.4433174133300781,0.5176470588235295,0.12549019607843137,0.2235294117647059,0
403,4,0.1426342874765396,0.9176470588235294,0.596078431372549,0.7176470588235294,1
404,4,0.1988745480775833,0.43529411764705883,0.34509803921568627,0.08235294117647059,0
405,4,0.13236282765865326,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
406,4,0.2407502382993698,0.0784313725490196,0.0784313725490196,0.0784313725490196,1
407,4,0.4666782021522522,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
408,4,0.31789758801460266,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
409,4,0.3972824811935425,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
410,4,0.15602438151836395,0.6980392156862745,0.7019607843137254,0,0
411,4,0.34492042660713196,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
412,4,0.10283387452363968,0.996078431372549,0.7137254901960784,0.0,1
413,4,0.4001995921134949,0.9176470588235294,0.592156862745098,0,0
414,4,0.3103125989437103,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
415,4,0.4029867947101593,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
416,4,0.2200198620557785,0.6980392156862745,0.7019607843137254,0,0
417,4,0.18343132734298706,0.9176470588235294,0.592156862745098,0,0
418,4,0.23602648079395294,0.9176470588235294,0.592156862745098,0,0
419,4,0.18034838140010834,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
420,4,0.4236198365688324,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
421,4,0.22979514300823212,0.9176470588235294,0.592156862745098,0,0
422,4,0.3876590430736542,0.9176470588235294,0.596078431372549,0.7176470588235294,1
423,4,0.4276728630065918,0.43529411764705883,0.34509803921568627,0.08235294117647059,0
424,4,0.17002935707569122,0.996078431372549,0.7137254901960784,0.0,1
425,4,0.1824946254491806,0.5176470588235295,0.12549019607843137,0.2235294117647059,0
426,4,0.3880373537540436,0.9725490196078431,0.9725490196078431,0.9725490196078431,1
427,4,0.3071032166481018,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
428,4,0.22095799446105957,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
429,4,0.42496851086616516,0.6980392156862745,0.7019607843137254,0,0
430,4,0.22519177198410034,0.996078431372549,0.7137254901960784,0.0,1
431,4,0.4641871154308319,0.9725490196078431,0.9725490196078431,0.9725490196078431,1
432,4,0.4385163486003876,0.0784313725490196,0.0784313725490196,0.0784313725490196,1
433,4,0.14137043058872223,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
434,4,0.4118445813655853,0.6980392156862745,0.7019607843137254,0,0
435,4,0.36747273802757263,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
436,4,0.37062475085258484,0.9725490196078431,0.9725490196078431,0.9725490196078431,1
437,4,0.12524256110191345,0.43529411764705883,0.34509803921568627,0.08235294117647059,0
438,4,0.18388177454471588,0.5176470588235295,0.12549019607843137,0.2235294117647059,0
439,4,0.36268895864486694,0.9176470588235294,0.592156862745098,0,0
440,4,0.321021169424057,0.6980392156862745,0.7019607843137254,0,0
441,4,0.43656930327415466,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
442,4,0.1523619443178177,0.0,0.5803921568627451,0.23529411764705882,1
443,4,0.30979299545288086,0.5176470588235295,0.12549019607843137,0.2235294117647059,0
444,4,0.10655463486909866,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
445,4,0.19037318229675293,0.9725490196078431,0.9725490196078431,0.9725490196078431,1
446,4,0.45433753728866577,0.5176470588235295,0.12549019607843137,0.2235294117647059,0
447,4,0.3400112986564636,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
448,4,0.46064868569374084,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
449,4,0.14118292927742004,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
450,4,0.33007684350013733,0.9176470588235294,0.592156862745098,0,0
451,4,0.4261084198951721,0.30196078431372547,0.14901960784313725,0.11764705882352941,1
452,4,0.31522929668426514,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
453,4,0.3706563711166382,0.6980392156862745,0.7019607843137254,0,0
454,4,0.3792058527469635,0.5019607843137255,0.5019607843137255,0.5019607843137255,1
455,4,0.448808878660202,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
456,4,0.40144020318984985,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
457,4,0.2390398234128952,0.43529411764705883,0.34509803921568627,0.08235294117647059,0
458,4,0.2367185801267624,0.9176470588235294,0.592156862745098,0,0
459,4,0.2564859986305237,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
460,4,0.17434807121753693,0.6980392156862745,0.7019607843137254,0,0
461,4,0.2240700125694275,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
462,4,0.21904297173023224,0.5019607843137255,0.5019607843137255,0.5019607843137255,1
463,4,0.17529556155204773,0.9176470588235294,0.592156862745098,0,0
464,4,0.27043846249580383,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
465,4,0.13417629897594452,0.9176470588235294,0.592156862745098,0,0
466,4,0.40616968274116516,0.9176470588235294,0.592156862745098,0,0
467,4,0.4100736081600189,0.5176470588235295,0.12549019607843137,0.2235294117647059,0
468,4,0.34816399216651917,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
469,4,0.4591817855834961,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
470,4,0.16216206550598145,0.8627450980392157,0.2549019607843137,0.00784313725490196,1
471,4,0.2833198010921478,0.43529411764705883,0.34509803921568627,0.08235294117647059,0
472,4,0.1168489158153534,0.9176470588235294,0.592156862745098,0,0
473,4,0.1574605256319046,0.03137254901960784,0.5686274509803921,0.7333333333333333,1
474,4,0.40686607360839844,0.0784313725490196,0.0784313725490196,0.0784313725490196,1
475,4,0.18146614730358124,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
476,4,0.24820519983768463,0.43529411764705883,0.34509803921568627,0.08235294117647059,0
477,4,0.14283902943134308,0.9176470588235294,0.592156862745098,0,0
478,4,0.17515870928764343,0.5019607843137255,0.5019607843137255,0.5019607843137255,1
479,4,0.1693071573972702,0.0,0.5803921568627451,0.23529411764705882,1
480,4,0.36236992478370667,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
481,4,0.43427354097366333,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
482,4,0.2777658998966217,0.5019607843137255,0.5019607843137255,0.5019607843137255,1
483,4,0.32538384199142456,0.9176470588235294,0.596078431372549,0.7176470588235294,1
484,4,0.1853090226650238,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
485,4,0.3520837426185608,0.43529411764705883,0.34509803921568627,0.08235294117647059,0
486,4,0.46292996406555176,0.0784313725490196,0.0784313725490196,0.0784313725490196,1
487,4,0.3247944712638855,0.0,0.5803921568627451,0.23529411764705882,1
488,4,0.1742376685142517,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
489,4,0.15559442341327667,0.9176470588235294,0.596078431372549,0.7176470588235294,1
490,4,0.27273908257484436,0.4117647058823529,0.20392156862745098,0.4588235294117647,1
491,4,0.11287170648574829,0.9176470588235294,0.596078431372549,0.7176470588235294,1
492,4,0.15088245272636414,0.9176470588235294,0.592156862745098,0,0
493,4,0.27277079224586487,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
494,4,0.254671186208725,0.43529411764705883,0.34509803921568627,0.08235294117647059,0
495,4,0.303040474653244,0.6980392156862745,0.7019607843137254,0,0
496,4,0.40468108654022217,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
497,4,0.4203447103500366,0.9176470588235294,0.592156862745098,0,0
498,4,0.41369345784187317,0.7098039215686275,0.1450980392156863,0.14901960784313725,1
499,4,0.2635374963283539,0.10980392156862745,0.6705882352941176,0.6823529411764706,0
500,4,0.2601391077041626,0.6980392156862745,0.7019607843137254,0,0
